ts,signal_type,city,pocket,buy_price,size_usdc,pnl,won
1775403493.948341,PROB_NO,shanghai,PROB_NO_SAFE,0.62,50.0,30.5402,1
1775403493.9492538,COLDMATH_NO,shanghai,COLDMATH_NO_MID,0.9285,50.0,3.7453,1
1775403493.94957,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_WIDE,0.9785,50.0,-50.105,0
1775403493.951075,PROB_NO,seoul,PROB_NO_SAFE,0.655,50.0,26.2309,1
1775403493.951948,COLDMATH_NO,seoul,COLDMATH_NO_EXTREME_WIDE,0.9675,50.0,1.5746,1
1775403493.952258,COLDMATH_NO,seoul,COLDMATH_NO_EXTREME_WIDE,0.9835,50.0,0.7338,1
1775403493.952582,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.953353,PROB_NO,london,PROB_NO_SAFE,0.545,50.0,41.6381,1
1775403493.95379,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9625,50.0,1.8431,1
1775403493.954012,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403493.954242,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775403493.95446,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.9546912,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.9875,50.0,0.5279,1
1775403493.954911,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.982,50.0,0.8115,1
1775403493.9555259,PROB_NO,new york city,PROB_NO_SAFE,0.645,50.0,-50.105,0
1775403493.9561448,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.9705,50.0,1.4148,1
1775403493.956358,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.9785,50.0,0.9936,1
1775403493.9565718,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403493.956783,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.957528,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_WIDE,0.966,50.0,1.6548,1
1775403493.9594219,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403493.9596338,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403493.9598489,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.961,50.0,1.9241,1
1775403493.960054,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9545,50.0,2.2784,1
1775403493.961184,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9635,50.0,1.7891,1
1775403493.961353,COLDMATH_NO,new york city,COLDMATH_NO_MID,0.936,50.0,3.3138,1
1775403493.961521,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9685,50.0,1.5212,1
1775403493.961685,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.966,50.0,1.6548,1
1775403493.961859,COLDMATH_NO,new york city,COLDMATH_NO_MID,0.925,50.0,-50.105,0
1775403493.962938,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775403493.963105,COLDMATH_NO,new york city,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403493.964449,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_WIDE,0.9725,50.0,1.3089,1
1775403493.9646232,COLDMATH_YES,chicago,COLDMATH_YES_CERT,0.967,50.0,1.6013,1
1775403493.965751,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_WIDE,0.955,50.0,2.251,1
1775403493.9658911,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_WIDE,0.9845,50.0,0.6822,1
1775403493.966039,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.966323,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403493.966463,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403493.966603,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775403493.9667509,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.966,50.0,1.6548,1
1775403493.967537,COLDMATH_NO,chicago,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403493.96768,COLDMATH_NO,chicago,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403493.967823,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403493.967963,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403493.968101,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403493.968241,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775403493.968382,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403493.968522,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403493.968663,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403493.9688041,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403493.968927,COLDMATH_NO,chicago,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403493.969172,COLDMATH_YES,chicago,COLDMATH_YES_CERT,0.9755,50.0,1.1508,1
1775403493.9693,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403493.969423,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403493.969547,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.972,50.0,1.3353,1
1775403493.9701388,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9645,50.0,1.7353,1
1775403493.970263,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.987,50.0,0.5536,1
1775403493.970384,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.970507,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.971313,COLDMATH_NO,dallas,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403493.9714508,COLDMATH_NO,dallas,COLDMATH_NO_MID,0.9465,50.0,2.7212,1
1775403493.9715781,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_WIDE,0.951,50.0,2.4712,1
1775403493.971699,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_WIDE,0.973,50.0,1.2825,1
1775403493.971833,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.9724538,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.972576,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_WIDE,0.984,50.0,0.708,1
1775403493.972699,COLDMATH_YES,dallas,COLDMATH_YES_CERT,0.9755,50.0,1.1508,1
1775403493.9728231,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775403493.972929,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.973036,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403493.973145,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9545,50.0,2.2784,1
1775403493.9736671,COLDMATH_NO,dallas,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403493.973773,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.967,50.0,1.6013,1
1775403493.973881,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.97399,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403493.974102,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.989,50.0,0.4511,1
1775403493.974211,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775403493.974323,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.9545,50.0,2.2784,1
1775403493.974738,COLDMATH_NO,miami,COLDMATH_NO_MID,0.928,50.0,3.7743,1
1775403493.974845,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.974952,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.975069,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.975296,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_WIDE,0.9925,40.0,0.2311,1
1775403493.975935,PROB_NO,miami,PROB_NO_SAFE,0.665,44.18,22.1715,1
1775403493.976449,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_WIDE,0.969,50.0,1.4946,1
1775403493.9765592,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_WIDE,0.9695,50.0,1.468,1
1775403493.976759,COLDMATH_NO,miami,COLDMATH_NO_MID,0.9455,50.0,2.7771,1
1775403493.9777138,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775403493.9778152,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.973,50.0,1.2825,1
1775403493.977921,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403493.978306,PROB_NO,miami,PROB_NO_SAFE,0.665,44.18,22.1715,1
1775403493.978693,COLDMATH_NO,miami,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.979543,COLDMATH_NO,atlanta,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403493.979827,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.979925,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.980024,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403493.980126,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.980225,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403493.9803221,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775403493.980418,COLDMATH_NO,atlanta,COLDMATH_NO_MID,0.945,50.0,2.8051,1
1775403493.980695,PROB_NO,atlanta,PROB_NO_SAFE,0.545,50.0,-50.105,0
1775403493.981002,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_WIDE,0.9915,50.0,0.3236,1
1775403493.981822,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.981919,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_WIDE,0.9935,15.38,0.0854,1
1775403493.982015,COLDMATH_NO,atlanta,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403493.98212,COLDMATH_NO,atlanta,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403493.98266,COLDMATH_NO,atlanta,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403493.983465,COLDMATH_NO,austin,COLDMATH_NO_MID,0.945,50.0,2.8051,1
1775403493.983565,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.9855,50.0,0.6307,1
1775403493.9836612,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403493.9837599,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403493.983857,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775403493.984608,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9635,50.0,1.7891,1
1775403493.984703,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9775,50.0,1.0459,1
1775403493.984801,COLDMATH_NO,austin,COLDMATH_NO_MID,0.921,50.0,4.1838,1
1775403493.9853451,COLDMATH_NO,austin,COLDMATH_NO_MID,0.9325,50.0,3.5143,1
1775403493.985445,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9625,50.0,1.8431,1
1775403493.9855459,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.964,50.0,1.7622,1
1775403493.985642,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.985739,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.986123,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.9805,50.0,0.8894,1
1775403493.986314,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403493.986512,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.991,50.0,0.3491,1
1775403493.986607,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_WIDE,0.964,50.0,1.7622,1
1775403493.986891,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775403493.986986,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9805,50.0,0.8894,1
1775403493.987082,COLDMATH_NO,houston,COLDMATH_NO_MID,0.945,50.0,2.8051,1
1775403493.9872682,PROB_NO,houston,PROB_NO_SAFE,0.525,50.0,-50.105,0
1775403493.9874501,COLDMATH_NO,houston,COLDMATH_NO_MID,0.943,50.0,2.9173,1
1775403493.9875462,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775403493.987644,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775403493.9877388,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403493.9878342,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.987933,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403493.988029,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775403493.988124,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403493.98822,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.9883149,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.988416,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9555,50.0,2.2236,1
1775403493.9884999,COLDMATH_NO,houston,COLDMATH_NO_MID,0.92,50.0,4.2428,1
1775403493.9885828,COLDMATH_NO,houston,COLDMATH_NO_MID,0.9205,50.0,4.2133,1
1775403493.9886668,COLDMATH_NO,houston,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403493.988909,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775403493.988992,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.968,50.0,1.5479,1
1775403493.989387,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9595,50.0,2.0055,1
1775403493.9894688,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9725,50.0,1.3089,1
1775403493.989552,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.981,50.0,0.8634,1
1775403493.9896362,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775403493.9897192,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.989801,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.989884,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.985,50.0,0.6564,1
1775403493.989969,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9595,50.0,2.0055,1
1775403493.990051,COLDMATH_NO,houston,COLDMATH_NO_MID,0.92,50.0,4.2428,1
1775403493.990539,COLDMATH_NO,houston,COLDMATH_NO_MID,0.948,50.0,2.6376,1
1775403493.990623,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.9825,50.0,0.7856,1
1775403493.9907122,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775403493.9907992,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9865,50.0,0.5792,1
1775403493.990889,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9815,50.0,0.8374,1
1775403493.99113,PROB_NO,seattle,PROB_NO_SAFE,0.635,50.0,28.6352,1
1775403493.991215,PROB_NO,seattle,PROB_NO_SAFE,0.575,50.0,36.8515,1
1775403493.991304,COLDMATH_NO,seattle,COLDMATH_NO_MID,0.92,50.0,-50.105,0
1775403493.99139,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.968,50.0,1.5479,1
1775403493.991477,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775403493.991564,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775403493.991808,PROB_NO,seattle,PROB_NO_SAFE,0.64,50.0,28.02,1
1775403493.9919722,COLDMATH_NO,seattle,COLDMATH_NO_MID,0.9435,50.0,2.8892,1
1775403493.992061,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.9885,50.0,0.4767,1
1775403493.9921489,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.979,50.0,0.9675,1
1775403493.992231,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.992,50.0,0.2982,1
1775403493.992314,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403493.9923992,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.993,28.57,0.161,1
1775403493.992484,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.992569,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775403493.992657,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9815,50.0,0.8374,1
1775403493.992741,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9685,50.0,1.5212,1
1775403493.9928231,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9545,50.0,2.2784,1
1775403493.993226,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403493.993313,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9615,50.0,1.8971,1
1775403493.993654,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.971,50.0,1.3883,1
1775403493.993737,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_WIDE,0.969,50.0,1.4946,1
1775403493.994302,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775403493.994389,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775403493.9944708,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.9865,50.0,0.5792,1
1775403493.994555,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.975,50.0,1.1771,1
1775403493.994638,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403493.99488,COLDMATH_NO,los angeles,COLDMATH_NO_MID,0.94,50.0,-50.105,0
1775403493.9952111,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.981,50.0,0.8634,1
1775403493.995297,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.9625,50.0,1.8431,1
1775403493.9958458,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.9795,50.0,0.9415,1
1775403493.996012,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.99,50.0,0.4001,1
1775403493.9962611,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.9685,50.0,1.5212,1
1775403493.996342,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_WIDE,0.9665,50.0,1.6281,1
1775403493.996415,COLDMATH_NO,los angeles,COLDMATH_NO_MID,0.9245,50.0,3.9783,1
1775403493.99683,PROB_NO,los angeles,PROB_NO_SAFE,0.61,50.0,31.8622,1
1775403493.997447,COLDMATH_NO,los angeles,COLDMATH_NO_MID,0.92,50.0,4.2428,1
1775403493.99752,COLDMATH_NO,los angeles,COLDMATH_NO_MID,0.9245,50.0,3.9783,1
1775403493.9975958,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775403493.9976761,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403493.997968,PROB_NO,san francisco,PROB_NO_SAFE,0.645,50.0,-50.105,0
1775403493.9981859,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.962,50.0,1.8701,1
1775403493.99826,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.979,50.0,0.9675,1
1775403493.998333,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.9775,50.0,1.0459,1
1775403493.9984052,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.971,50.0,1.3883,1
1775403493.999111,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_WIDE,0.975,50.0,1.1771,1
1775403493.999188,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_WIDE,0.9825,50.0,0.7856,1
1775403493.9993339,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_WIDE,0.9875,50.0,0.5279,1
1775403493.99941,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_WIDE,0.981,50.0,0.8634,1
1775403493.9994829,COLDMATH_NO,san francisco,COLDMATH_NO_MID,0.94,50.0,3.0865,1
1775403493.9998982,COLDMATH_NO,san francisco,COLDMATH_NO_MID,0.945,50.0,2.8051,1
1775403493.999972,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_WIDE,0.957,50.0,2.1416,1
1775403494.000046,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.9715,50.0,1.3618,1
1775403494.000119,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.9825,50.0,0.7856,1
1775403494.0003269,COLDMATH_NO,san francisco,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775403494.000832,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.985,50.0,0.6564,1
1775403494.0009081,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9695,50.0,1.468,1
1775403494.000982,COLDMATH_NO,denver,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775403494.001054,COLDMATH_NO,denver,COLDMATH_NO_MID,0.925,50.0,3.9491,1
1775403494.0014021,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9795,50.0,0.9415,1
1775403494.001477,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.984,50.0,0.708,1
1775403494.001549,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.99,50.0,0.4001,1
1775403494.0016232,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.001697,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.001772,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.001844,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.001917,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775403494.0019898,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.002065,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.002149,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403494.002228,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775403494.0023081,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775403494.002384,COLDMATH_YES,denver,COLDMATH_YES_CERT,0.9655,50.0,1.6816,1
1775403494.0024588,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
1775403494.002532,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775403494.002948,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
1775403494.0030222,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9695,50.0,1.468,1
1775403494.003096,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775403494.003245,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775403494.003318,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775403494.003391,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9725,50.0,1.3089,1
1775403494.003464,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9635,50.0,1.7891,1
1775403494.003537,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9645,50.0,1.7353,1
1775403494.0036092,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.9735,50.0,1.2561,1
1775403494.003815,COLDMATH_NO,denver,COLDMATH_NO_EXTREME_TIGHT,0.97,50.0,1.4414,1
1775403494.004405,PROB_NO,toronto,PROB_NO_SAFE,0.69,15.48,6.9394,1
1775403494.004533,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
